collaboration_id,collaboration_name,song_id,artist_id
3496,Evelyn Wilson,11530,10726
3497,Catherine Yu,11531,10727
3498,Joshua Andrews,11533,10729
3499,Rhonda Shaw,11535,10731
3500,Omar Ritter,11542,10737
3501,Lauren Peters,11547,10740
3502,Jeffery Green MD,11551,10744
3503,Erik Lam,11557,10750
3504,James Shaw,11558,10751
3505,Karen Mcpherson,11561,10754
3506,Jacob Lee,11563,10756
3507,Alexis King,11564,6943
3508,Zachary Kirby,11571,10761
3509,Samuel Taylor,11579,10768
3510,Carlos Bond,11580,10769
3511,Blake Dawson,11586,10775
3512,Elizabeth Nguyen,11590,10779
3513,Erica Black,11591,10780
3514,Leonard Hale,11593,10782
3515,Vanessa Brown,11599,10787
3516,Shawn Doyle,11604,10308
3517,Sandra Smith,11606,10792
3518,Nicole Montgomery,11615,10800
3519,Jessica Raymond,11616,1247
3520,Tony Bennett,11618,10802
3521,Nathan Roberts,11619,10803
3522,Dr. Dennis Simpson Jr.,11623,10807
3523,Carolyn Crawford,11625,10809
3524,Antonio Washington,11626,10810
3525,Jack Webb,11631,10815
3526,Aaron Coffey,11635,10819
3527,Barbara Carpenter,11636,10820
3528,Frank Mccoy,11637,10821
3529,Alexis Norris,11642,10825
3530,Lynn Martin DVM,11643,10826
3531,Carmen Woods,11645,10827
3532,Jessica Thompson,11649,10831
3533,Katherine Elliott,11651,72
3534,Eddie Coleman,11661,10841
3535,Thomas Snyder,11666,10846
3536,Lisa Hunt,11668,10848
3537,Deanna Martinez,11669,10849
3538,Natalie Marshall,11671,10850
3539,Matthew Fischer,11673,2954
3540,Joshua Brown,11679,10857
3541,Alexis Williams,11681,10859
3542,Katrina Nunez,11682,10860
3543,Karina Bell,11685,10863
3544,Tami Wilson,11686,10864
3545,Courtney Graves,11694,2107
3546,Michael Miller,11700,10876
3547,Jessica Green,11703,10879
3548,Sean Howe,11704,10880
3549,John Beard,11705,10581
3550,Lynn Wolfe,11706,10881
3551,Sharon Watkins,11707,10103
3552,Kristin Barry,11708,10882
3553,Brenda Fuentes,11713,10886
3554,Sandra Barnett,11714,10887
3555,David Santana,11717,10889
3556,Amber Morgan,11724,2874
3557,Lisa Sandoval,11725,10894
3558,Hayden Garza,11726,10895
3559,Tracie Phillips,11731,10900
3560,Jennifer Davis,11732,332
3561,Ann Smith,11733,10901
3562,Andrew Warner,11736,10903
3563,Michael Barry,11741,10908
3564,Sherri Webster,11743,10910
3565,Joseph Russell,11744,10911
3566,Eric Chavez,11757,9197
3567,Heather Perez,11762,10925
3568,Patty Guzman,11766,10929
3569,Amanda Young,11771,10934
3570,Mia Chan,11787,10949
3571,Candice Wright,11789,10951
3572,Joe Mason,11793,10955
3573,John Woods,11795,10957
3574,Philip Soto,11796,10958
3575,Lisa Morris,11802,10963
3576,Mason Love,11806,10966
3577,Brett Shelton,11808,10968
3578,Jermaine Cohen,11810,10969
3579,Jasmine Payne,11813,10972
3580,John Cook,11814,10973
3581,Ashley Montgomery,11816,10975
3582,Robert Holloway,11820,10979
3583,Brandi Williams,11821,5739
3584,Scott Navarro,11824,6523
3585,David Hart,11830,10987
3586,Christopher Taylor,11832,10989
3587,Scott Griffin,11834,10991
3588,Michael Durham,11835,10992
3589,Ashley Ramirez,11836,10993
3590,Marvin Benton,11837,10994
3591,Stacey Sweeney,11838,10995
3592,Danielle Knight,11841,5326
3593,Lauren Grant,11844,10999
3594,Kathleen Donaldson,11848,11002
3595,Jonathan Peters,11850,11004
3596,Tiffany Gonzalez,11851,11005
3597,Michelle Snyder,11854,11008
3598,Tina Dawson,11856,11010
3599,Danielle Little,11863,1386
3600,Kyle Burton,11872,11022
3601,Gordon Johnson,11883,11033
3602,Brenda Simmons,11886,11035
3603,Catherine Serrano,11889,2713
3604,William Orozco,11892,11040
3605,Johnny Miller,11900,11048
3606,Jennifer Lawson,11901,11049
3607,Sandra Fitzgerald,11902,2415
3608,Jaclyn Wolfe,11905,11051
3609,Faith Collins,11907,11053
3610,Matthew Miller,11908,11054
3611,Kathryn Torres,11910,11056
3612,Ashley Cruz,11911,11057
3613,Jennifer Rhodes,11913,11059
3614,Anna Jackson,11918,11064
3615,Frances Conley,11919,11065
3616,Vincent Mccall,11931,11076
3617,Erin Fernandez,11937,11082
3618,William Gutierrez,11942,11086
3619,Kathleen Spence,11947,11089
3620,Mr. Stephen Smith,11959,11100
3621,Megan Ramirez,11960,11101
3622,Julian Woodard,11964,11104
3623,Kevin Perry,11965,11105
3624,Tyler Stewart,11968,11107
3625,Robin Allen,11973,11112
3626,Daniel Hendricks,11982,11121
3627,Dr. Andrew Nielsen Jr.,11983,11122
3628,Amanda Wagner,11988,11125
3629,Joseph Davis,11991,11128
3630,Kerry Baker,11994,11130
3631,Douglas Farmer,11998,11134
3632,Francis Bridges,12004,5980
3633,Sarah Carr,12005,11138
3634,Sharon Green,12007,11139
3635,Michael Hooper,12010,11141
3636,Ashley Ellison,12013,11144
3637,Karen Berger,12015,3099
3638,John Stephens,12017,11147
3639,Pamela Johnson,12019,11148
3640,Douglas Olson,12030,11158
3641,Sharon Rhodes,12032,11160
3642,Susan Knight,12036,11164
3643,Michael Mcfarland,12038,11166
3644,David Hill,12042,11170
3645,Dylan Wallace,12053,11179
3646,Danielle Henry,12056,11181
3647,Kimberly Tyler,12061,11186
3648,Jacqueline James,12065,11190
3649,Kristen Maynard,12071,11196
3650,Christopher Reyes,12072,11197
3651,Timothy Pacheco,12082,11206
3652,Thomas Koch,12083,11207
3653,David Lewis,12084,11208
3654,Margaret Floyd,12086,11210
3655,Andrew Shelton,12090,11213
3656,Matthew Robertson,12094,11217
3657,Krystal Jordan,12105,11228
3658,Olivia Alexander,12106,11229
3659,Jill Castro,12107,11230
3660,Ashley Anderson,12115,11238
3661,Michele Mccarty,12123,37
3662,Kevin Carlson,12128,11250
3663,Monica Glass,12129,8469
3664,Shelby Turner,12131,11252
3665,Andrew Anderson,12132,11253
3666,Melissa Walton,12136,11256
3667,Whitney Austin,12138,11257
3668,Jennifer Terrell,12141,11260
3669,Sheri Collins,12143,11261
3670,Heather Owens,12148,11264
3671,Mary Joyce,12153,11269
3672,Troy Mcdaniel,12156,11271
3673,Nicole Stokes,12157,6943
3674,Tony Ross,12159,11272
3675,Karen Lowe,12161,11274
3676,Connie Williams,12164,11277
3677,Regina Jones,12167,11278
3678,Jesse Harvey,12172,1008
3679,Brian Gallegos,12176,11285
3680,Cesar Neal,12178,11287
3681,Daniel Peters,12180,11289
3682,Dillon Martinez,12196,8097
3683,Diane Scott,12204,11310
3684,Kenneth Reid,12205,11311
3685,Austin Velez,12210,11316
3686,Cynthia Gonzalez,12215,11319
3687,Dustin Barnes,12216,11320
3688,Anna West,12217,11321
3689,Jacob Everett,12220,1073
3690,Ricky Holt,12221,11324
3691,Robert Dickerson,12222,11325
3692,Karen Johnson,12228,11328
3693,Scott Savage,12231,11331
3694,Heather Mills,12236,11335
3695,Samantha Wu,12238,11337
3696,Timothy Morse,12239,11338
3697,Adam Ortega,12240,11339
3698,Kristin Reyes,12254,11350
3699,Austin Barnett,12256,11351
3700,Kathleen Berry,12261,11356
3701,Teresa Colon,12263,11358
3702,Robert Chaney,12266,11360
3703,Jennifer Nelson,12272,11366
3704,Andrea Odonnell,12273,11367
3705,Michael Valdez,12277,11370
3706,Cynthia Edwards,12283,11376
3707,Christina Lyons,12286,11378
3708,John Murphy,12291,11382
3709,Margaret Caldwell,12294,11385
3710,Cindy Clark,12295,11386
3711,Stacey Gutierrez,12296,11387
3712,Kimberly Manning,12297,11388
3713,Paul Strong,12304,11395
3714,Hector Sparks,12308,11399
3715,Stephanie Gutierrez,12310,11401
3716,Jesse Mitchell,12313,11404
3717,Daniel Oliver,12316,11407
3718,Patrick Christensen,12322,11413
3719,Christine Calderon,12328,11417
3720,Matthew Rice,12331,2235
3721,Mary Young,12332,11419
3722,Scott Ball,12333,11420
3723,Linda Watson,12336,11423
3724,Linda Boyd,12341,11428
3725,Kaitlin Proctor,12343,11430
3726,Jessica Perez,12347,5984
3727,Leslie Clark,12351,11437
3728,Bridget Smith,12354,11440
3729,Leslie Morris,12355,11441
3730,Joseph Hardy,12357,11443
3731,Roger Williams,12359,2813
3732,Bradley Barnett,12360,11445
3733,Megan Stuart,12374,11456
3734,Melanie Taylor,12377,11459
3735,Christopher Stanley,12381,11461
3736,Christy Underwood,12386,11466
3737,Natalie Simpson,12389,11469
3738,Tanya Hall,12392,11472
3739,Savannah Blevins,12395,11475
3740,Steve Dougherty,12401,11481
3741,Jeremy Anderson,12406,11036
3742,Linda Wade,12417,11495
3743,Travis Ford,12422,11500
3744,Teresa Hughes,12427,11505
3745,Randall Cruz,12428,11506
3746,Melissa Wilson,12429,11507
3747,Kyle Phillips,12435,5255
3748,Lisa Carter,12437,11514
3749,Michelle Newton,12441,11518
3750,Robert Luna,12444,11521
3751,Kenneth Acevedo,12448,11525
3752,Ashlee Thomas,12451,11528
3753,David Collins,12452,11529
3754,Gina Thornton,12456,11533
3755,Julia Cabrera,12461,11538
3756,Tonya Hill,12466,433
3757,Jacob Moore,12470,11546
3758,Andre Lewis,12474,11549
3759,Oscar Singleton,12475,11550
3760,Heidi Shaw,12476,3644
3761,Valerie Gillespie,12478,11552
3762,Joel Campbell,12484,11557
3763,Eric Gutierrez,12486,5806
3764,Jason Hubbard,12487,11559
3765,Erin Hendrix,12488,11560
3766,Sean Myers,12490,11562
3767,Dr. Marcus Walsh,12497,11569
3768,Bailey Moreno,12499,11571
3769,Olivia Cooper,12500,11572
3770,Kyle Hernandez,12501,11573
3771,Michelle Gutierrez,12503,11575
3772,Michael White,12509,11580
3773,Tabitha King,12510,11581
3774,Jaime Hernandez,12515,11585
3775,Luke Patterson,12516,11586
3776,Michael Tate,12517,11587
3777,Austin Ray,12522,11591
3778,Jacob Martin,12523,11592
3779,John Anderson,12524,11593
3780,Kelsey Orozco,12525,11594
3781,Christina Davis,12526,11595
3782,Steven Guerra,12529,11598
3783,Brent Young,12531,11600
3784,Kimberly Wood,12537,11605
3785,Mark Ramirez,12540,11608
3786,William Jordan,12542,11610
3787,Allison Jones,12544,11612
3788,Jesse Zavala,12550,11618
3789,Angelica Mclean,12551,11619
3790,Jonathan Edwards,12553,11620
3791,Hayley Sanders,12556,11623
3792,Keith Simon,12566,11632
3793,Christine Roth,12567,11633
3794,Cesar Butler,12568,11634
3795,Julia Phillips,12573,11638
3796,Tricia Howard,12576,11641
3797,Charles Thomas,12588,11651
3798,Amanda Hall,12590,11653
3799,Rachael Klein,12591,11654
3800,Monica Mckee,12596,11657
3801,Melinda Hunter,12597,11658
3802,Dana Cooper,12602,11663
3803,Desiree Orr,12604,11665
3804,Danielle Allen,12605,11666
3805,Patrick Williams,12607,11668
3806,Jacob Wallace,12610,11671
3807,Derek Martin,12611,11672
3808,Jennifer Jones,12612,11673
3809,Danielle Long,12613,11674
3810,Chad Grant Jr.,12618,11679
3811,Michael Nelson,12619,11680
3812,Paul Gordon,12624,11685
3813,Mia Lopez,12626,11687
3814,Tyler Frost,12628,11689
3815,Kevin Cunningham,12630,11691
3816,Chase Torres,12633,11694
3817,Curtis Wood,12634,11695
3818,Sarah Weaver,12643,11703
3819,Aaron Oliver,12644,11704
3820,Mike Salazar,12648,11708
3821,Dorothy Meza,12650,11710
3822,Dawn Nelson,12660,2710
3823,Ryan Crosby,12668,11725
3824,Spencer Campbell,12669,11726
3825,Brandon Flores,12674,11731
3826,Chad Strong,12676,5252
3827,Emily Hernandez,12681,11735
3828,Heather Williams,12683,11737
3829,Misty Wall,12684,11738
3830,Brian Freeman,12686,11740
3831,Jessica Brown,12688,11742
3832,Tara Brown,12693,11746
3833,Joshua Farrell,12697,11749
3834,Sandra Ray,12701,11753
3835,Scott Gutierrez,12702,11754
3836,Monica Roy,12707,11759
3837,Joshua Olson,12713,11765
3838,James Davis,12715,11767
3839,Philip Spencer,12717,11769
3840,Donald Phillips,12722,11773
3841,David Lam,12728,11778
3842,Autumn Simmons,12730,11779
3843,Kathryn Williams,12731,11780
3844,Richard Carey,12732,11781
3845,Hector Nelson,12748,11795
3846,Frederick Green,12749,11796
3847,Charles Graham,12750,11797
3848,Dr. Mary Douglas MD,12755,11801
3849,Rhonda Wells,12758,11803
3850,Jonathan Gonzalez,12759,11804
3851,Rebecca Lewis,12760,11805
3852,Michael Waters,12765,11810
3853,Susan Duarte,12767,11812
3854,Ryan Contreras,12768,11813
3855,Samuel Welch,12770,11815
3856,Leonard Contreras,12772,11817
3857,Mark Robinson,12774,11819
3858,James Kelley,12781,11825
3859,Alicia Jordan,12789,11833
3860,Patrick Vaughn,12791,11835
3861,Mr. Luis Johnson,12797,11841
3862,Ashley Walters,12800,11843
3863,John Torres,12803,11846
3864,David Baxter,12807,11850
3865,Derrick Smith,12811,11854
3866,Laura Lowery,12816,11858
3867,Melissa Williams,12817,11859
3868,Richard Chen,12820,424
3869,Emily Stephens,12821,11862
3870,Monique Lewis,12822,11863
3871,Dean Soto,12824,11865
3872,Pamela Fox,12826,11867
3873,Thomas Cooper Jr.,12827,11868
3874,Wendy Bradshaw,12830,3359
3875,Katherine Henry,12831,11871
3876,Rebecca Marshall,12835,11875
3877,Jon Davis,12838,11878
3878,Ryan Kane,12847,11885
3879,Jason Ross,12848,11886
3880,Joseph Novak,12854,11892
3881,Nicholas Harris,12856,11894
3882,Susan Dougherty,12857,11895
3883,Jennifer Diaz,12860,11898
3884,Joel Green,12865,2015
3885,Corey Cortez,12867,11904
3886,Stephanie Peters,12868,2591
3887,Victoria Washington,12870,6943
3888,Tammy Contreras,12871,8224
3889,Jill Cardenas,12872,821
3890,Sandy Blankenship,12873,321
3891,William Garcia,12874,11906
3892,Megan Cox,12878,11909
3893,Kurt Taylor,12879,11910
3894,John Callahan,12882,11913
3895,Steven Baird,12883,11914
3896,Nancy Mann,12884,11915
3897,Robert Robbins,12885,11916
3898,Tiffany Wallace,12889,11919
3899,Marissa Davis,12894,11924
3900,Patricia Patel MD,12897,11927
3901,Michael Baxter,12902,11932
3902,John Kim,12903,11933
3903,Caleb Russell,12904,11934
3904,Sheila Fisher,12913,11942
3905,Susan Smith,12922,11950
3906,Stephanie Mcfarland,12926,11953
3907,Vincent Greene,12929,4049
3908,Amanda Ramirez,12932,11958
3909,Alexis Gonzalez,12933,11959
3910,Charles Anderson Jr.,12936,11962
3911,Ashley Rodriguez DDS,12939,11965
3912,Monique Kennedy,12944,7136
3913,Richard May,12945,11969
3914,Heather Day,12946,7300
3915,Carlos Mcgrath,12957,11979
3916,Dorothy Myers,12968,11990
3917,Jennifer Adams,12972,10760
3918,Amanda Mitchell,12977,11996
3919,Deanna Flores,12981,12000
3920,Joseph King,12985,12003
3921,Evelyn Young,12986,12004
3922,Kelly White,12991,1007
3923,Deanna Hall,12996,12012
3924,Angela Maynard,13003,12019
3925,Ricky Cunningham,13005,12021
3926,John Porter,13011,12027
3927,Kevin Aguirre,13013,12029
3928,Jennifer Diaz,13015,12031
3929,Robert Leach,13018,12033
3930,Dillon Walker,13019,12034
3931,Brittany Price,13023,12037
3932,Pamela Ashley,13026,12040
3933,Diane Mullen,13029,12043
3934,Danielle Kelly,13032,12046
3935,Phillip Lee,13034,12048
3936,Elizabeth Velez,13036,12050
3937,Michael Rush,13038,12052
3938,Andrew Montes,13041,12055
3939,Brian Ortega,13048,12062
3940,Melody Cross,13054,12068
3941,Paul Huffman PhD,13058,12071
3942,Jasmine Snyder,13072,2558
3943,Lisa Martinez,13073,12082
3944,Shelley Taylor,13076,12085
3945,Cynthia Carter,13082,12090
3946,Alison Martinez,13093,12100
3947,Krystal Little,13101,6025
3948,Amy Pena,13116,12120
3949,Gregory Kennedy,13121,12124
3950,Dawn Rogers,13125,12128
3951,James Boyd,13130,12133
3952,Monica Potter,13131,12134
3953,Jesus Juarez,13132,12135
3954,Emily Thomas,13133,8519
3955,Nathaniel Taylor,13134,12136
3956,Frank Johnson,13139,12140
3957,Heather Robertson,13140,12141
3958,Nathan Parker,13146,12145
3959,Amanda Davis,13148,12147
3960,Daniel Humphrey,13150,4632
3961,Krystal Miller,13153,12151
3962,Amber Oneill,13154,12152
3963,Janet Fowler,13156,12153
3964,Paul Martinez,13160,12157
3965,Brandon Johnson,13161,12158
3966,Cheryl Moore,13165,838
3967,Richard Turner,13170,12165
3968,Samantha Walker,13178,12170
3969,Lori Marsh,13185,12176
3970,Michael Cruz,13187,5380
3971,Marcus Bush,13194,12182
3972,Troy Richards,13199,12187
3973,Kelly Ramirez,13203,10111
3974,Anna Smith,13204,12189
3975,Juan Johnson,13205,12190
3976,Joyce Campbell,13206,6888
3977,Kimberly Harris,13213,12194
3978,Thomas Little,13222,12202
3979,Christina Lopez,13230,12210
3980,Sarah Steele,13234,2887
3981,Hannah Marshall,13236,12215
3982,Renee Brown MD,13240,12219
3983,Carrie Washington,13241,12220
3984,Francis Collins,13242,12221
3985,Lawrence Garrison,13244,12222
3986,Cheryl Valdez MD,13249,12226
3987,Michael Rhodes,13250,12227
3988,Teresa West,13251,12228
3989,Martha Davis,13255,12232
3990,Tammy Lewis,13256,12233
3991,Maria Thomas,13258,12235
3992,Elizabeth West,13259,12236
3993,Shannon Wolfe,13260,12237
3994,Margaret Bell,13262,12239
3995,Larry Patton,13269,12244
3996,Jennifer Martinez,13275,12250
3997,Jeffrey Perez,13276,3973
3998,Paul Chang,13277,12251
3999,Shawn Garcia,13279,12253
4000,Timothy Horn,13280,12254
4001,Wayne Bradley,13282,12256
4002,Ryan Turner,13283,12257
4003,Michael Phillips,13284,12258
4004,Shannon Davidson,13288,12261
4005,Samuel Ingram,13290,12262
4006,Jeffery Roman,13291,12263
4007,Jacqueline Hawkins,13294,10302
4008,Jennifer Walker,13299,12270
4009,Heather Black,13303,12274
4010,James Baker,13311,12281
4011,Sherri Simpson,13314,12284
4012,Matthew Hoffman,13316,12286
4013,Brittany Grant,13322,3746
4014,Samuel Peterson,13325,4894
4015,Michael Anderson,13329,12295
4016,Omar Mccarthy,13334,12300
4017,Mark Gilmore,13339,12305
4018,Lisa Johnson,13343,12308
4019,Tina Hill,13345,12310
4020,Bryan Hernandez,13347,12312
4021,William Johnson,13349,12314
4022,Sean Ruiz,13353,12318
4023,Christine Joseph,13357,12320
4024,Cory Wheeler,13358,12321
4025,Thomas Green,13359,12322
4026,Brianna Ryan,13361,12324
4027,Christopher Miller,13362,12325
4028,Jesse Gray,13369,12332
4029,Adrian Kim,13370,12333
4030,Eric Wallace,13371,12334
4031,Herbert Oliver,13372,696
4032,Alexis Foley,13377,12339
4033,Emily Doyle MD,13378,12340
4034,Barbara Matthews,13380,11808
4035,Kathy Swanson,13381,12342
4036,Gregory Wright,13382,12343
4037,Alexis Huerta,13383,3131
4038,Donna Hinton,13385,2239
4039,Darryl Ford,13391,12350
4040,Daniel Sims,13394,12353
4041,Lisa Miller,13397,12356
4042,Dylan Rodriguez,13407,12364
4043,Diana Jenkins,13412,12369
4044,Trevor West,13415,12372
4045,Willie Parks,13417,12373
4046,Patricia Casey,13435,12390
4047,Erik Silva,13437,12392
4048,Susan Oneal,13440,12395
4049,Maria Perez,13443,12398
4050,Christina Jones,13447,12401
4051,George Solis,13449,12403
4052,Ann Sutton,13450,12404
4053,Darrell Torres,13452,1264
4054,Benjamin Brown,13453,12406
4055,Melanie Hill,13455,12078
4056,Leah Lee,13457,12408
4057,Kenneth Williams,13458,5370
4058,Tracy Guerra,13459,12409
4059,Stephanie Gallegos,13463,12413
4060,Angela Evans,13464,12414
4061,Craig Price,13466,12416
4062,Daniel Norman,13470,10388
4063,Kyle Cruz,13472,12420
4064,Omar Harris,13480,12428
4065,Denise Crosby,13482,12430
4066,Frederick Mckinney,13483,12431
4067,Morgan Bell,13487,12435
4068,Anna Palmer,13492,12439
4069,Holly Martin,13495,12442
4070,Ray Sullivan,13497,5679
4071,Anthony Ingram,13518,12462
4072,Stephanie Robinson,13520,1968
4073,Alyssa Hanson,13521,12464
4074,Kristin Molina,13531,12472
4075,Krista Curry,13533,12474
4076,Sarah Jones,13534,702
4077,Daniel Johnson,13535,12475
4078,Colleen Clements,13536,12476
4079,Joseph Smith,13537,9200
4080,Joshua Graham,13538,12477
4081,Christopher Mann,13539,12478
4082,Chelsea Adams,13541,7645
4083,Edward Rodriguez,13543,12481
4084,Stephanie Bartlett,13546,12484
4085,Steve Harris,13550,12488
4086,Alison Ortiz,13553,12491
4087,Patricia Smith,13558,12495
4088,Rebecca Edwards,13559,2406
4089,Joseph Lane,13563,9853
4090,Sandra Patel,13567,12502
4091,Jacob Mendoza,13568,5345
4092,Courtney Mckenzie,13571,12505
4093,Cynthia Miller,13573,12507
4094,Brittany Bailey,13574,12508
4095,Brenda Payne,13575,3688
4096,Candice Phillips,13577,12510
4097,Diane Yang,13582,12515
4098,Steven Houston,13583,12516
4099,Adrian Good,13587,1091
4100,Laura Phillips,13588,12093
4101,Keith Williams,13589,12520
4102,Logan Cochran,13592,12521
4103,Bianca Wilson,13608,12533
4104,Matthew English,13609,1716
4105,Devin Brown,13611,12534
4106,David Boyle,13614,12536
4107,Javier Terry,13615,12537
4108,Makayla Ward,13620,9360
4109,Whitney Wilkerson,13621,12540
4110,Kimberly Morgan,13628,12545
4111,Nicole Lopez,13635,12550
4112,Jose James,13636,12551
4113,Amy Palmer,13643,12557
4114,Peter Berger,13646,12560
4115,Jonathon Ortega,13647,12561
4116,Jennifer Sellers,13649,12563
4117,Megan Ryan,13651,12565
4118,Tammy Davidson,13654,12568
4119,Terri Cisneros,13659,12572
4120,Billy Vargas,13666,12577
4121,Kevin Ramirez,13668,12578
4122,Alexandra Ellis,13671,12581
4123,Virginia Carpenter,13672,12582
4124,Alexis Hernandez,13675,12585
4125,Mark Boyd,13677,12587
4126,Ruth Yang,13680,12590
4127,Shawn Webster III,13681,12591
4128,Wayne Phillips,13688,12598
4129,Kayla Franklin,13689,12599
4130,Lauren Ramsey,13690,12600
4131,Justin Lopez,13693,12603
4132,Christine Ramirez,13694,12604
4133,Elizabeth Dennis,13696,12606
4134,Jennifer Acosta,13700,12609
4135,Brittany Brown,13706,12614
4136,Crystal Dunn,13712,9007
4137,Rick Daniel,13715,12621
4138,Robert Scott,13717,12623
4139,Donald Ramirez,13720,12626
4140,Nicholas Flowers,13721,12627
4141,John Bowen,13723,12628
4142,Michael Thompson,13726,12631
4143,Lisa Oneal,13727,12632
4144,Jennifer Brown,13729,12634
4145,Kyle Brooks,13730,12635
4146,Timothy Davis,13739,12643
4147,Chelsea Burgess,13740,12644
4148,Michael Hernandez,13743,11479
4149,Samantha Gonzalez,13745,12648
4150,Danielle Walker,13749,12652
4151,Jessica Rasmussen,13750,12653
4152,Ryan Carter,13753,12655
4153,Christy Russell,13755,12657
4154,Jesse Hurst,13759,12661
4155,Kevin Pearson,13762,12664
4156,Charles Cole,13763,12665
4157,Destiny Smith,13765,12667
4158,Jordan Smith,13766,8064
4159,Richard Ruiz,13767,12668
4160,Cynthia Leach,13771,12672
4161,Allen Hunter,13773,12674
4162,Kayla Cooke,13780,10403
4163,Mr. Eddie Adams,13787,12686
4164,Casey Anthony,13789,12688
4165,Michael Levy,13792,12691
4166,Matthew Cherry,13806,12702
4167,Anne Price,13807,12703
