song_id,song_title,duration,popularity,stream,explicit_content,artist_id,album_id,genre_id,label_id,composer_id,producer_id,language_id
11164,Particularly floor sing,165.0,96,53502389,Yes,10394,11164,3,3,10403,10442,1
11165,Although successful,276.0,64,50573497,Yes,10395,11165,2,4,10404,10443,1
11166,West alone Republican,237.0,73,54581967,Yes,10396,11166,9,6,10405,10444,1
11167,Peace who if,228.0,50,17133721,No,10397,11167,3,2,10406,10445,1
11168,Over available,201.0,15,30983467,Yes,10398,11168,2,3,10407,10446,1
11169,Hospital work likely,196.0,31,85271205,Yes,10399,11169,3,1,10408,10447,1
11171,Follow,248.0,15,27512911,Yes,10401,11171,1,6,9984,10449,5
11173,Program force,264.0,86,25083151,No,10402,11173,3,4,10411,5403,1
11174,Large worry,131.0,48,89083689,No,10403,11174,3,1,10412,10450,1
11176,Identify property remember,248.0,42,96037375,Yes,10405,11176,4,5,10413,10452,1
11177,Attention recent base,258.0,83,29168657,Yes,10406,11177,3,3,10414,10453,1
11180,Organization administration,290.0,87,85709074,No,10409,11180,2,3,10417,10456,1
11181,Admit chair long,286.0,66,32057535,Yes,10410,11181,6,5,10418,10457,7
11182,Sure heavy rest,214.0,100,64450516,No,10411,11182,3,1,10419,10458,1
11183,Think goal maybe,163.0,63,34652737,No,10412,11183,1,5,2557,10459,1
11185,Address evening,193.0,4,9454627,Yes,10414,11185,2,5,10421,10460,1
11186,Give indicate,215.0,16,84666497,No,10415,11186,1,4,10422,10461,1
11187,Executive free want,219.0,25,944641,No,10416,11187,3,6,10423,6771,1
11188,Available person people,269.0,13,16359850,No,10417,11188,7,4,10424,10462,3
11191,Second power tell,164.0,21,44841869,Yes,10419,11191,6,2,3650,10465,1
11193,Public job,191.0,22,81688799,Yes,10421,11193,2,2,10428,10467,1
11195,According your,197.0,63,28356824,Yes,10423,11195,3,5,10430,10469,1
11196,Court opportunity,246.0,79,83960679,No,10424,11196,3,4,10431,10470,4
11197,Pattern throughout,219.0,17,11808832,No,10425,11197,2,1,10432,10471,1
11198,Also relationship similar perform,253.0,81,68016099,No,10426,11198,1,5,10433,10472,3
11199,Although,261.0,82,18417423,No,10427,11199,2,6,10434,10473,1
11200,Too eye field,176.0,46,91273380,Yes,10428,11200,1,6,10435,10474,1
11201,Policy throw relate,184.0,94,32943460,Yes,10429,11201,3,6,1598,10475,1
11202,Tv fish,215.0,91,14017101,No,10430,11202,6,6,10436,8877,3
11203,Ever gas daughter,342.0,79,10359721,Yes,10431,11203,7,1,10437,10476,1
11204,Agent her feel,129.0,85,27600853,Yes,10432,11204,1,2,10438,10477,1
11205,Stay treatment cell,242.0,8,73969968,Yes,3047,11205,1,3,10439,10478,1
11206,Range even buy,325.0,100,44481862,No,10433,11206,2,3,10440,10479,1
11207,Start,269.0,98,37509894,No,10434,11207,1,2,10441,5007,6
11208,Wind chair both,285.0,41,76693880,No,10435,11208,6,2,10442,10480,1
11209,With director,230.0,42,48072580,Yes,2612,11209,2,1,2927,10481,1
11210,Risk culture,177.0,55,28143269,No,10436,11210,8,3,7932,10482,7
11212,Cold situation,220.0,98,78659837,Yes,10438,11212,2,6,10444,10484,1
11213,Into court,253.0,43,59599282,No,10439,11213,3,5,7247,10485,1
11214,Least team reflect,198.0,60,13595804,Yes,10440,11214,6,1,10445,10486,3
11215,Require candidate kind,258.0,88,48028820,No,10441,11215,2,3,10446,10487,5
11216,Civil type hospital,251.0,84,30860063,No,2693,11216,1,6,10447,5545,1
11217,Into teach just,124.0,12,88802591,Yes,10442,11217,2,1,10448,10488,1
11218,History free watch,137.0,99,12701219,No,10443,11218,2,4,10449,10489,3
11219,Agency stay bill,219.0,81,21699504,Yes,10444,11219,2,5,10450,10490,1
11220,Nor first cold,213.0,37,84900159,No,10445,11220,9,1,10451,10491,1
11221,Member for suffer,215.0,14,61230254,No,10446,11221,8,2,10452,10492,4
11222,Never enough,193.0,29,34121267,No,10447,11222,1,6,10453,10493,4
11223,Capital method,290.0,70,17694357,Yes,10448,11223,7,1,10454,10494,1
11224,Think story side,237.0,17,98668853,No,10449,11224,3,5,10455,10495,1
11228,Trial,157.0,85,13809040,No,10453,11228,1,5,10459,10499,1
11229,Travel test,232.0,88,96680871,Yes,10454,11229,1,2,10460,1166,3
11230,Station president best,350.0,50,91382329,Yes,10455,11230,1,2,10461,10500,6
11231,Head,130.0,57,46894408,Yes,10456,11231,1,2,10462,10501,5
11232,Operation article,260.0,73,25192607,Yes,10457,11232,2,1,10463,10502,1
11233,Treatment likely police,292.0,38,13422329,Yes,10458,11233,1,1,10464,10503,1
11234,Wind Mr election,184.0,76,99427850,No,10459,11234,4,6,10465,10504,1
11235,Heavy wide drop,287.0,17,87767896,Yes,10460,11235,6,5,10466,10505,1
11236,Be bed fund,304.0,77,72985108,Yes,4016,11236,1,3,10467,10506,1
11237,Pattern yeah,203.0,52,19552073,Yes,10461,11237,2,3,10468,10507,1
11238,Someone push walk,236.0,91,45539825,Yes,10462,11238,3,4,10469,10508,1
11239,Street provide,309.0,6,11377353,Yes,10463,11239,2,6,10470,10509,1
11240,Voice artist according,269.0,91,52364400,Yes,10464,11240,1,4,10471,10510,7
11241,Once which,267.0,87,10156532,No,10465,11241,3,1,10472,10511,2
11242,Then finally view,189.0,46,69166242,No,10466,11242,4,1,10473,10512,1
11243,Owner,232.0,55,7118874,Yes,10467,11243,2,3,10474,10513,1
11244,Church section individual,271.0,65,9295051,Yes,10468,11244,1,5,1578,6712,1
11246,Age,261.0,28,93695113,Yes,10469,11246,1,4,10476,10515,6
11247,Still seek,290.0,73,84592846,No,10470,11247,8,2,10477,10516,7
11248,Heavy,332.0,5,45459065,No,8882,11248,2,3,10478,10517,3
11249,Around seem radio,219.0,50,77666648,No,10471,11249,2,4,9989,10518,1
11250,Worker pick sometimes,204.0,76,5434875,No,10472,11250,1,5,10479,10519,1
11252,Sport dog,234.0,32,24086258,No,10474,11252,3,4,10481,10521,1
11253,Especially true,258.0,9,60899332,Yes,10475,11253,1,3,10482,10522,1
11255,He record big,254.0,36,1832284,Yes,10477,11255,3,1,2751,10524,1
11256,Manager lay where page,206.0,43,11910667,No,10478,11256,6,5,10484,10525,1
11257,Its response,140.0,100,86758921,Yes,10479,11257,2,3,10485,10526,1
11258,Public admit,226.0,31,90517798,No,10480,11258,1,1,10486,10527,2
11259,Send feel,182.0,54,79965094,Yes,10481,11259,4,3,10487,10528,1
11260,Especially southern,210.0,31,37717224,Yes,6013,11260,1,5,10488,10529,6
11261,Many common,318.0,17,95369558,No,10482,11261,2,6,3568,2911,5
11262,Arrive pick direction,268.0,98,47726217,No,10483,11262,3,6,10489,10530,1
11263,Star adult,312.0,1,3419647,Yes,10484,11263,3,3,10490,10531,1
11264,Recently him,333.0,4,14070499,No,10485,11264,3,6,10491,10532,1
11266,Actually,211.0,72,23804355,No,10487,11266,2,6,10493,10534,1
11269,Campaign song,219.0,21,20974725,No,10489,11269,2,4,10496,10537,5
11270,Baby across under,163.0,86,6492063,No,10490,11270,9,6,10497,10538,5
11271,Old floor,271.0,63,55216735,No,10491,11271,7,5,7438,10539,1
11272,Message word again,158.0,41,62645887,No,10492,11272,7,6,10498,10540,6
11273,Beat cut security society,218.0,10,55399171,No,10493,11273,2,2,10499,10541,1
11274,Majority source audience,237.0,77,53322226,Yes,8886,11274,3,2,10500,10542,1
11277,Down,250.0,93,81923778,No,10496,11277,3,2,10503,10543,1
11278,Trip cost keep,220.0,14,54116087,No,10497,11278,2,4,10504,10544,1
11279,Teacher father tell,120.0,14,92039234,No,10498,11279,2,1,10505,10545,1
11280,Could,164.0,83,37571179,No,10499,11280,5,5,10506,10546,1
11281,Page,254.0,63,82076124,Yes,10500,11281,1,1,10507,10547,1
11282,Then resource million,155.0,55,13881289,Yes,10501,11282,6,6,10508,10548,1
11283,Talk say for,257.0,89,58890641,Yes,10502,11283,2,4,10509,10549,1
11284,Edge,311.0,35,5483205,Yes,10503,11284,1,4,10510,10550,5
11285,Forget officer,259.0,83,75570787,Yes,10504,11285,8,1,10511,10551,1
11287,Be election baby,215.0,91,44807944,No,1647,11287,4,3,10513,10553,1
11288,Job,288.0,33,38131238,Yes,10506,11288,3,2,10514,10554,3
11289,Education operation will oil,189.0,72,4898697,No,10507,11289,4,3,10515,10555,1
11290,Democrat take worry,220.0,65,61373073,Yes,10508,11290,3,2,10516,1193,7
11291,Point nearly,162.0,26,10019170,No,10509,11291,1,4,10517,10556,3
11292,Ball yet,220.0,49,60444775,Yes,10510,11292,1,6,10518,10557,1
11293,Evidence,230.0,27,64053394,No,10511,11293,5,3,10519,10558,6
11294,Animal important a,249.0,41,20102409,No,10512,11294,1,1,10520,10559,1
11295,Side behavior,180.0,31,25078606,Yes,10513,11295,2,3,10521,10560,1
11296,Claim offer,180.0,59,3342933,Yes,10514,11296,9,5,10522,3569,1
11298,Along himself capital,167.0,23,78422072,Yes,10516,11298,1,1,4528,10562,1
11300,Spend learn look,221.0,34,88717502,Yes,10518,11300,2,6,10525,7172,1
11301,Billion special discover condition,142.0,39,69437588,Yes,10519,11301,6,3,10526,1817,1
11302,Up,228.0,63,37147081,No,10520,11302,2,6,10527,10564,1
11303,Realize also,184.0,81,6691802,No,10521,11303,4,3,2487,10565,6
11304,Main young lay yourself,218.0,95,93510360,No,10522,11304,3,6,10528,10566,1
11305,Hundred discuss community,195.0,56,36073417,No,10523,11305,2,6,10529,10567,1
11306,Road,302.0,63,62584067,No,10524,11306,3,5,10530,5417,3
11307,Bad perhaps,321.0,44,72060928,Yes,10525,11307,2,1,10531,10568,1
11308,Something environment,217.0,7,86710669,Yes,10526,11308,2,1,10532,10569,1
11309,Why government,226.0,63,28960717,No,10527,11309,1,1,10533,10570,1
11311,Director other,218.0,97,4382433,No,10529,11311,7,3,10535,3283,5
11312,Long character pull,213.0,5,44638959,No,10530,11312,1,4,10536,10572,6
11313,Compare capital car,298.0,88,81069226,Yes,10531,11313,1,2,10537,10573,1
11314,Unit tough pressure,185.0,26,37316181,No,4674,11314,8,4,10538,10574,1
11315,Your,264.0,53,40581811,Yes,10532,11315,1,5,1333,10575,1
11316,Career risk alone,261.0,63,6900451,No,10533,11316,2,5,498,3405,1
11317,Try high million,220.0,81,47247019,Yes,10534,11317,5,5,10539,10576,3
11319,Number political federal,192.0,13,495789,Yes,10536,11319,3,2,10541,10578,1
11320,Rule,308.0,86,28008801,No,10537,11320,1,4,10542,10579,1
11321,Realize institution election will,218.0,30,76870148,No,10538,11321,4,2,10543,10580,4
11322,Finish full voice,295.0,67,8941725,No,10539,11322,6,1,10544,10581,3
11323,Case so level down,258.0,38,56631789,Yes,10540,11323,1,3,10545,10582,3
11324,Pay cup very,324.0,10,71211867,Yes,10541,11324,1,3,10546,10583,1
11325,Issue yeah fly,253.0,99,937469,Yes,10542,11325,1,2,10547,10584,6
11326,Suffer kind,305.0,23,73120211,No,1202,11326,6,6,10548,3512,1
11328,Yard prepare,240.0,50,1032708,Yes,10544,11328,3,3,10550,10586,1
11330,Cause example hit,239.0,100,34316217,No,10546,11330,1,4,10551,10587,3
11331,Church class face,317.0,92,38842207,Yes,10547,11331,8,5,10552,10588,5
11332,Show soldier yard issue,195.0,20,80177909,Yes,1496,11332,1,5,4761,10589,1
11333,Guess cultural fund,226.0,27,50380411,Yes,10548,11333,2,3,10553,10590,6
11334,Share education chair,223.0,96,32828799,No,10549,11334,2,4,10554,10591,1
11335,Kid,195.0,26,9510435,No,10550,11335,1,3,10555,10592,1
11336,Really way network,243.0,9,26846156,Yes,7755,11336,7,6,10556,10593,1
11337,Either just,350.0,93,49499984,Yes,10551,11337,2,2,10557,10594,1
11339,Almost if,213.0,84,34713643,No,10553,11339,3,1,10559,10596,6
11340,Effort great,141.0,5,95788538,Yes,10554,11340,2,6,10560,10597,1
11341,Language establish style,194.0,52,34705674,Yes,10555,11341,2,1,10561,10598,1
11342,Senior audience tend,202.0,68,6090622,Yes,10556,11342,1,1,10562,10599,1
11343,Start instead,207.0,76,8782103,Yes,10557,11343,7,5,10563,10600,3
11344,Financial source how,264.0,5,77868926,Yes,10558,11344,2,5,10564,10601,1
11345,Focus with quality,288.0,14,4195715,No,10559,11345,3,1,10565,10602,1
11346,Begin international away,223.0,81,11157463,Yes,10560,11346,6,1,10566,10603,1
11348,Kind usually college,329.0,39,80858150,No,10562,11348,3,4,10568,10605,1
11349,Officer movie,202.0,46,56506513,Yes,10563,11349,1,5,2911,8807,1
11350,Reflect in,232.0,42,3196207,Yes,10564,11350,6,6,10569,1617,1
11351,Product win happen according,266.0,92,65254499,No,4,11351,3,5,10570,10606,1
11352,Can part dark consumer,266.0,24,1393350,Yes,10565,11352,3,4,10571,10607,1
11354,However type,230.0,84,54478758,Yes,9155,11354,2,3,1902,10609,3
11357,Assume long,269.0,45,54046682,No,10569,11357,1,4,814,2192,1
11358,Wait,243.0,35,58919643,No,10570,11358,8,1,10575,10612,6
11359,Receive its religious,204.0,47,36822552,No,2235,11359,3,5,8784,10613,4
11360,Blood pressure charge news,211.0,20,53382686,No,10571,11360,2,3,10576,10614,1
11361,High,203.0,93,30543553,No,10572,11361,3,1,10577,10615,1
11362,Offer identify each,279.0,86,56962762,No,8980,11362,6,5,10578,10616,1
11363,Air major,273.0,43,20016048,Yes,10573,11363,3,4,10579,10617,1
11364,Eat clear,245.0,51,36415540,Yes,10574,11364,6,1,10580,2561,2
11365,And draw worker,262.0,80,49740125,Yes,10575,11365,4,6,10581,10618,1
11366,Quality society between,287.0,50,57245897,No,10576,11366,2,3,10582,10619,1
11367,Cup your prevent food,269.0,92,26576198,No,10577,11367,1,4,70,2908,1
11369,Central system single,316.0,93,29773990,No,10579,11369,3,1,10584,10621,1
11370,Character know,185.0,29,32568296,No,10580,11370,6,5,10585,10622,1
11371,Open number ball,287.0,25,80611361,No,10581,11371,3,3,10586,10623,1
11373,From black international,281.0,14,79183934,Yes,10583,11373,4,4,10588,10625,1
11374,Protect store idea and,284.0,7,4918504,Yes,10584,11374,2,1,10589,1102,1
11376,Could medical PM,182.0,57,34113136,Yes,10586,11376,8,2,10591,10627,2
11377,Mrs owner finish,264.0,81,532265,No,3013,11377,8,6,10592,10628,1
11379,Site sign military,197.0,67,56128979,No,10588,11379,1,2,10594,10630,1
11380,Guess son,298.0,38,83063629,No,10589,11380,1,1,10595,10631,2
11381,Owner throw social,381.0,32,78419340,No,10590,11381,1,2,10596,10632,4
11382,Fine ever sense side,179.0,7,86606358,No,8520,11382,2,2,7931,10633,3
11383,Build lot project,257.0,14,91095571,Yes,1298,11383,2,3,10597,4825,1
11384,Outside stand,308.0,75,50991612,Yes,10591,11384,1,4,9205,10634,1
11386,Family return,264.0,79,11225215,Yes,10593,11386,1,3,10599,10635,1
11389,Official hundred voice,309.0,26,83821177,Yes,10596,11389,7,1,10602,10637,3
11390,Tv instead,174.0,12,52742332,Yes,10597,11390,3,2,10603,10638,1
11391,Nature,116.0,64,256903,No,10598,11391,1,3,10604,10639,1
11392,Serve film,277.0,91,45375531,No,10599,11392,6,1,10605,10640,1
11393,Into young either,193.0,40,74355494,Yes,10600,11393,3,1,10606,10641,1
11394,Everyone north,165.0,79,84012993,No,10601,11394,1,1,10607,10642,2
11396,More particular,247.0,97,40708233,No,10603,11396,1,1,10609,10643,4
11398,List interest,241.0,53,72621844,No,6196,11398,4,1,10611,10645,1
11399,Item network support,249.0,15,54806849,No,10605,11399,8,5,10612,10646,3
11400,So,167.0,95,50941260,No,10606,11400,1,3,10613,4940,5
11401,Few through walk,280.0,50,72431712,Yes,10607,11401,6,2,10614,528,1
11402,Might ever walk,135.0,52,65425967,Yes,3727,11402,2,4,10615,10647,1
11403,Past model,216.0,41,64300640,Yes,10608,11403,2,6,10616,10648,3
11404,Population,280.0,68,4359503,No,10609,11404,7,5,10617,10649,5
11405,Suddenly government,220.0,15,12924448,Yes,10610,11405,5,4,8079,10650,1
11406,Occur official whose,285.0,88,95641388,Yes,10611,11406,3,2,10618,10320,1
11407,Former bar,190.0,69,21339703,No,10612,11407,1,4,10619,10651,5
11408,Cold son according,194.0,74,71698866,Yes,10613,11408,5,3,10620,10652,1
11410,Soon fine,253.0,89,12021550,Yes,10615,11410,2,1,10622,10653,1
11411,Deal matter,308.0,51,14494103,No,10616,11411,6,1,10623,10654,1
11412,Congress green prevent,205.0,77,19509469,Yes,6479,11412,2,4,10624,10655,1
11413,Door,198.0,69,67040616,No,10617,11413,1,1,10625,10656,1
11414,Good executive maintain,263.0,87,14503105,Yes,10618,11414,2,3,10626,10657,1
11415,Carry hope why,201.0,41,96404705,No,10619,11415,1,6,10627,10658,1
11416,Score letter prepare,359.0,96,76427893,Yes,10620,11416,2,3,10628,10659,1
11417,Nice through,252.0,68,8478804,Yes,10621,11417,2,2,1254,10660,1
11418,Stock or,257.0,72,99576722,No,10622,11418,4,1,10629,10215,1
11419,Manager less,280.0,20,70185174,No,1237,11419,8,1,10630,10661,1
11420,Fine along responsibility power,140.0,30,24327186,Yes,10623,11420,3,1,10631,10662,3
11422,Cover technology,273.0,91,15567941,No,10625,11422,3,1,10633,10663,5
11424,Much admit above,215.0,82,2363734,No,10627,11424,3,1,10635,10665,5
11426,Little continue,265.0,63,65355632,No,6764,11426,3,1,10637,10667,1
11427,Water fact over,172.0,4,10445420,No,10629,11427,3,2,10638,9522,1
11428,Trial radio,224.0,33,38937162,No,10630,11428,3,3,10639,10668,1
11429,Summer reveal system,163.0,84,75572218,Yes,10631,11429,7,5,10640,10669,1
11431,Tonight according news,251.0,6,75437115,Yes,2653,11431,1,3,10642,10671,3
11432,Your figure interest,217.0,56,81154388,Yes,10633,11432,2,3,10643,10672,1
11434,Bring north agreement,147.0,64,4208443,No,10635,11434,3,3,10645,10674,2
11435,Break national,292.0,46,64959694,Yes,10636,11435,3,1,10646,10675,1
11436,Ten good PM,276.0,72,56547009,Yes,10637,11436,1,2,10647,437,1
11437,With news,197.0,33,52382013,No,10638,11437,2,6,10648,10676,1
11438,Away fast,256.0,9,35649371,Yes,10639,11438,2,2,10649,10677,1
11439,Stop physical,275.0,38,87167969,Yes,10640,11439,2,6,10650,10678,1
11440,Role animal school,236.0,9,7054169,No,10641,11440,2,3,10651,10679,3
11443,Last bed notice,190.0,61,88973233,No,4023,11443,9,1,10654,6109,1
11444,Ask reach job,271.0,12,94541138,No,10644,11444,2,5,10655,10681,1
11445,Back people,268.0,67,92520997,No,10645,11445,6,6,10656,10682,1
11446,Firm down lead discover,292.0,66,9433102,Yes,10646,11446,3,5,10657,10683,1
11447,Plant build how,286.0,19,72890573,No,10647,11447,2,5,10658,10519,1
11448,Blood class,253.0,32,88949600,No,10648,11448,2,2,10659,10684,1
11449,Effort election stuff,208.0,84,76318832,No,10649,11449,3,2,10660,10685,1
11450,Each bad,323.0,90,13079985,No,10650,11450,2,2,10661,10686,1
11451,Air son manager,284.0,15,68101020,No,10651,11451,1,5,10662,10687,1
11452,Remember should state,213.0,60,32099649,Yes,10652,11452,1,6,10663,10688,3
11453,Indeed enough single,270.0,2,17743616,No,10653,11453,2,3,10664,10689,3
11454,Would respond,286.0,9,62844874,No,10654,11454,3,4,10665,10690,1
11455,Nearly particular,259.0,52,61436776,Yes,10655,11455,1,5,10666,10691,1
11456,Trial part,165.0,45,61504947,Yes,10656,11456,2,1,10667,10692,1
11457,Create then company,313.0,54,16928375,Yes,10657,11457,3,4,10668,10693,1
11459,Itself really miss,216.0,66,43268159,No,10659,11459,9,3,10670,10695,1
11460,Congress trouble project standard,224.0,28,97273193,No,10660,11460,1,4,10671,10696,1
11461,Win gas,269.0,80,18128878,Yes,10661,11461,6,3,10672,10697,1
11462,Know rest,216.0,22,95608246,Yes,10662,11462,2,6,10673,10698,1
11464,Alone,205.0,44,77699528,Yes,10664,11464,1,5,10675,10700,1
11465,Third pick travel event,281.0,48,25143344,No,10665,11465,3,2,10676,10701,1
11466,Artist trouble history central,142.0,23,26909576,No,10666,11466,3,1,10677,10702,5
11468,Art suggest movement,175.0,24,60971987,No,10668,11468,2,3,10679,10704,1
11469,Among work sea,313.0,23,73248200,No,10669,11469,4,6,10680,10705,1
11470,Get number student save,275.0,59,53445904,Yes,10670,11470,2,1,10681,10706,1
11471,Capital fish,251.0,33,53556285,No,10671,11471,1,6,10682,10707,5
11472,Design policy station,256.0,19,13823899,Yes,10672,11472,3,1,7689,10708,1
11473,Or,286.0,100,28332181,Yes,10673,11473,2,3,10683,10709,1
11474,Culture send,233.0,96,80350390,Yes,10674,11474,2,1,10684,10710,1
11477,Million yet its,163.0,84,2249805,Yes,10676,11477,2,4,10685,10713,1
11478,Action statement full,272.0,69,77630795,No,10677,11478,2,6,10686,7187,1
11479,Director appear body,205.0,68,15528959,No,10678,11479,2,5,10687,10714,1
11480,Help must success station,200.0,60,22372209,Yes,10679,11480,3,3,10688,10715,1
11481,Month product,272.0,58,34347573,No,10680,11481,1,5,10689,10716,3
11482,Easy friend,267.0,55,46608303,No,10681,11482,6,6,10690,10717,1
11484,Production control service yet,204.0,70,26652938,Yes,10683,11484,1,1,10692,10718,7
11485,Much area,298.0,66,24897961,Yes,10684,11485,3,4,10693,10719,1
